2018-02-06 17:38:40.2337 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:13:49.5605 |  Info | GameServer | Initiating connection: [46.5.19.4:24813] 
2018-02-08 15:13:49.6230 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:13:49.6699 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:15:03.3495 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:17:03.3622 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:17:50.0702 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: Quit 
2018-02-08 15:19:03.3749 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:20:50.1830 |  Info | GameServer | Initiating connection: [46.5.19.4:24802] 
2018-02-08 15:20:50.2455 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:20:50.3393 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:21:03.3875 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:23:03.4002 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:25:03.4129 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:27:03.4255 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:29:03.4382 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:31:03.4508 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:31:47.7524 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:31:47.9712 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:31:52.6748 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:31:52.6748 |  Info | GameServer | Starting lsrp 
2018-02-08 15:31:52.6904 | Error | GameServer | Error/warning while compiling script! 
2018-02-08 15:31:52.6904 | Error | GameServer | Error (CS1520) at d:\home\sid_341610\gta5\resources\LSRP\LifeInvader.cs:19: Die Methode muss einen Rückgabetyp besitzen. 
2018-02-08 15:31:52.6904 | Error | GameServer | Error (CS1513) at d:\home\sid_341610\gta5\resources\LSRP\LifeInvader.cs:62: } erwartet. 
2018-02-08 15:31:52.6904 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:31:52.7217 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: You have been kicked. 
2018-02-08 15:31:54.6906 |  Info | GameServer | Initiating connection: [46.5.19.4:24802] 
2018-02-08 15:31:54.7531 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:31:54.8156 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:33:03.4635 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:33:46.8275 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:33:46.8275 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:33:46.8275 |  Info | GameServer | Starting lsrp 
2018-02-08 15:33:46.8431 | Error | GameServer | Error/warning while compiling script! 
2018-02-08 15:33:46.8431 | Error | GameServer | Error (CS1513) at d:\home\sid_341610\gta5\resources\LSRP\LifeInvader.cs:58: } erwartet. 
2018-02-08 15:33:46.8431 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:34:32.9573 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:34:32.9573 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:34:32.9573 |  Info | GameServer | Starting lsrp 
2018-02-08 15:34:34.0043 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:34:34.0043 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:34:34.0356 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:34:34.0512 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:34:34.0668 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:34:34.0824 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:34:34.0981 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:34:34.0981 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:34:34.0981 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:34:34.0981 |  Info | Items | Items Lod 
2018-02-08 15:34:34.1293 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:34:34.1293 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:34:34.6294 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:34:34.6294 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:35:03.4762 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:35:42.8241 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:35:43.0428 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:35:43.6835 | Error | ScriptingEngine | Unhandled exception caught in ConnectionManager from resource lsrp Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: NULL kann nicht in int konvertiert werden, da dieser Werttyp nicht auf NULL festgelegt werden kann.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.ConnectionManager.OnResourceStop()
   bei GrandTheftMultiplayer.Server.API.API.invokeResourceStop()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStop>b__28_2()
2018-02-08 15:35:47.8715 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:35:47.8715 |  Info | GameServer | Starting lsrp 
2018-02-08 15:35:49.2310 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:35:49.2310 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:35:49.2466 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:35:49.2466 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:35:49.2466 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:35:49.2466 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:35:49.2466 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:35:49.2622 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:35:49.2779 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:35:49.2779 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:35:49.2779 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:35:49.2935 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:35:49.2935 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:35:49.2935 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:35:49.2935 |  Info | Items | Items Lod 
2018-02-08 15:35:49.3091 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:35:49.3247 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:35:49.8873 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:35:49.8873 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:37:03.4888 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:39:03.5015 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:39:56.1320 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:39:56.3508 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:39:57.0228 | Error | ScriptingEngine | Unhandled exception caught in ConnectionManager from resource lsrp Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: NULL kann nicht in int konvertiert werden, da dieser Werttyp nicht auf NULL festgelegt werden kann.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.ConnectionManager.OnResourceStop()
   bei GrandTheftMultiplayer.Server.API.API.invokeResourceStop()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStop>b__28_2()
2018-02-08 15:40:01.2107 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:40:01.2107 |  Info | GameServer | Starting lsrp 
2018-02-08 15:40:02.7577 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:40:02.7577 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:40:02.7733 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:40:02.7890 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:40:02.8046 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:40:02.8046 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:40:02.8046 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:40:02.8046 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:40:02.8046 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:40:02.8202 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:40:02.8202 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:40:02.8202 |  Info | Items | Items Lod 
2018-02-08 15:40:02.8359 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:40:02.8515 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:40:02.8515 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:40:03.5547 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:40:03.5547 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:41:03.5142 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:41:09.0616 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:41:09.2804 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:41:09.9992 | Error | ScriptingEngine | Unhandled exception caught in ConnectionManager from resource lsrp Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: NULL kann nicht in int konvertiert werden, da dieser Werttyp nicht auf NULL festgelegt werden kann.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.ConnectionManager.OnResourceStop()
   bei GrandTheftMultiplayer.Server.API.API.invokeResourceStop()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStop>b__28_2()
2018-02-08 15:41:14.1872 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:41:14.1872 |  Info | GameServer | Starting lsrp 
2018-02-08 15:41:15.9686 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:41:15.9998 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:41:16.0155 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:41:16.0155 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:41:16.0155 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:41:16.0155 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:41:16.0155 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:41:16.0311 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:41:16.0467 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:41:16.0623 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:41:16.0780 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:41:16.0780 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:41:16.0780 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:41:16.0780 |  Info | Items | Items Lod 
2018-02-08 15:41:16.0936 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:41:16.1405 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:41:17.0000 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:41:17.0000 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:41:52.1443 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: You have been kicked. 
2018-02-08 15:41:57.8636 |  Info | GameServer | Initiating connection: [46.5.19.4:24802] 
2018-02-08 15:41:57.9261 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:41:57.9730 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:42:04.1143 | Error | ServerAPI | EXCEPTION IN SHARED API Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: NULL kann nicht in int konvertiert werden, da dieser Werttyp nicht auf NULL festgelegt werden kann.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
